Timestamp,PoorSignal,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma
2025-10-13 15:28:51.815796,0,63,35,35853,123671,38364,8474,6037,18148,7307,3347
2025-10-13 15:28:52.810897,0,69,35,28613,15567,7270,8485,8912,8124,5602,2438
2025-10-13 15:28:53.786346,0,81,41,63524,18289,19983,10412,19592,17976,7941,2821
2025-10-13 15:28:54.801484,0,74,47,127750,46597,67325,64992,19325,9512,6575,3583
2025-10-13 15:28:55.777584,0,56,43,58965,184148,1916,41034,11345,3875,1718,3489
2025-10-13 15:28:56.774724,0,43,35,137027,61387,13169,1103,3163,4848,2445,2085
2025-10-13 15:28:57.777479,0,27,24,351102,159231,28222,5991,31187,14214,14737,1297
2025-10-13 15:28:58.769738,0,35,11,79009,37904,5637,11051,8712,6424,2596,5900
2025-10-13 15:28:59.766370,0,48,10,276783,73116,9385,7207,13054,6229,4104,937
2025-10-13 15:29:00.772670,0,60,13,16561,15772,3253,5209,10339,5448,3870,1021
2025-10-13 15:29:01.770111,0,67,21,69249,4994,2388,1777,2882,1641,945,508
2025-10-13 15:29:02.753731,0,57,21,362513,81964,21659,10047,6041,4136,381,624
2025-10-13 15:29:03.756420,0,64,37,66348,12014,18004,4852,6798,5570,2658,544
2025-10-13 15:29:04.744761,0,56,41,46322,40752,22726,1860,8697,6501,1397,1431
2025-10-13 15:29:05.741855,0,48,43,143476,51886,21358,23909,26258,6561,7038,1154
2025-10-13 15:29:06.738712,0,54,41,154922,23953,4436,4153,2273,3118,717,389
2025-10-13 15:29:07.741212,0,51,21,45700,38287,882,4972,6366,4236,2869,875
2025-10-13 15:29:08.742339,0,50,23,25752,20783,6772,11500,8727,2930,2494,1191
2025-10-13 15:29:09.740385,0,47,24,25595,37915,21634,7157,4284,3311,679,1789
2025-10-13 15:29:10.749046,0,48,38,5806,11648,11825,15156,5128,4677,1414,2836
2025-10-13 15:29:11.720971,0,44,60,21150,16941,7475,25157,5865,3362,3375,914
2025-10-13 15:29:12.713812,0,51,51,21038,26529,5404,5144,11044,6419,2246,645
2025-10-13 15:29:13.712563,0,53,48,96984,23068,4974,5390,1780,1714,604,228
2025-10-13 15:29:14.707292,0,50,48,22160,10766,12085,15930,5253,3402,1261,2013
2025-10-13 15:29:15.713840,0,51,48,5805,12629,4344,15129,3105,2658,698,502
2025-10-13 15:29:16.696866,0,50,60,43667,25927,15687,24836,6000,9881,2072,795
2025-10-13 15:29:17.694735,0,56,63,31037,24930,19802,6743,4758,5488,2389,1488
2025-10-13 15:29:18.697569,0,48,70,8339,16420,25778,50099,5901,3454,3958,2409
2025-10-13 15:29:19.687944,0,56,61,199563,125739,50379,22787,43969,41276,12256,4072
2025-10-13 15:29:20.684982,0,61,63,114139,11516,22772,26058,7957,13376,2789,1347
2025-10-13 15:29:21.682124,0,51,54,132556,50960,9530,5074,3132,2293,2438,621
2025-10-13 15:29:22.682365,0,56,51,346464,10936,45177,11598,13049,4472,9224,3540
2025-10-13 15:29:23.674917,0,56,56,122009,53214,28233,30685,23422,24386,8220,4053
2025-10-13 15:29:24.684943,0,44,54,67805,25265,22529,16849,8733,4353,18975,5961
2025-10-13 15:29:25.671037,0,43,48,250142,90028,9422,2966,4175,2613,2223,1295
2025-10-13 15:29:26.658614,0,47,35,33482,27013,7993,9828,5127,3980,2863,1044
2025-10-13 15:29:27.677424,0,48,35,11814,15110,3904,11037,2863,7114,5096,3273
2025-10-13 15:29:28.653358,0,50,30,13330,23109,2806,21652,6697,3654,1248,1424
2025-10-13 15:29:29.652920,0,63,51,10644,10582,22318,9954,12386,4917,1936,719
2025-10-13 15:29:30.645931,0,66,56,9577,17849,20209,17673,16589,7339,1017,1587
2025-10-13 15:29:31.660165,0,43,40,617449,221927,17126,5840,6254,4635,2533,2012
2025-10-13 15:29:32.640881,0,56,37,25522,11533,2338,14877,16818,10068,1244,1889
2025-10-13 15:29:33.637992,0,54,29,12450,27258,8762,11911,7855,4569,2772,1190
2025-10-13 15:29:34.635296,0,54,29,7513,20120,21104,9025,4337,6721,2606,1066
2025-10-13 15:29:35.629764,0,81,40,9231,19335,5137,4020,3665,9682,1122,1217
2025-10-13 15:29:36.638933,0,64,44,34432,38517,23052,18297,4321,4062,1980,644
2025-10-13 15:29:37.622500,0,74,40,67200,22799,5439,6974,10315,9395,4533,2193
2025-10-13 15:29:38.626463,0,70,30,223525,14343,2900,3453,2580,2197,1006,2571
2025-10-13 15:29:39.615421,0,61,30,33318,75580,10009,16436,2563,11579,3223,2830
2025-10-13 15:29:40.609284,0,67,16,183056,90718,4730,13915,9438,12769,18241,6335
2025-10-13 15:29:41.604410,0,50,17,124398,143121,45799,8778,10877,7303,18613,5166
2025-10-13 15:29:42.598722,0,47,21,1465398,337873,171606,21972,44791,43362,38722,24957
2025-10-13 15:29:43.599354,0,48,23,406637,25904,18408,5354,22018,6837,11174,4143
2025-10-13 15:29:44.594328,0,47,35,209359,59476,30619,14759,8644,8547,24406,10960
2025-10-13 15:29:45.605766,0,53,40,40672,30476,7022,20517,8660,5186,7270,3726
2025-10-13 15:29:46.587078,0,51,48,145605,13299,7880,9869,2747,2004,1953,2169
2025-10-13 15:29:47.598445,0,53,30,12391,56390,3837,1346,12751,10249,5042,1456
2025-10-13 15:29:48.577598,0,48,29,45492,89529,34918,12170,10387,6152,5321,1572
2025-10-13 15:29:49.578723,0,43,30,55947,38203,16330,25083,9551,4232,3303,2197
2025-10-13 15:29:50.570354,0,41,30,13166,38522,4564,54512,16826,4648,3696,1663
2025-10-13 15:29:51.564125,0,37,50,625989,59935,14409,28645,18064,9789,14272,11107
2025-10-13 15:29:52.567335,0,44,44,1072784,198685,16050,56363,23095,30020,53257,29455
2025-10-13 15:29:53.560079,0,47,40,79311,57019,16470,23584,11218,5705,7353,1627
2025-10-13 15:29:54.572888,0,60,35,136986,17720,8597,9606,4908,8620,9955,2282
2025-10-13 15:29:55.552603,0,53,30,699899,234847,87128,16753,13650,14331,9083,2367
2025-10-13 15:29:56.548958,0,57,26,243283,38241,4004,6851,15720,7926,8817,4000
2025-10-13 15:29:57.544503,0,69,29,32265,20262,11091,18241,9208,13029,3030,3306
2025-10-13 15:29:58.541664,0,70,24,49798,19197,5009,10423,24272,9851,12866,5631
2025-10-13 15:29:59.537730,0,67,11,561903,49711,1755,3307,2574,1539,798,543
2025-10-13 15:30:00.531525,0,63,27,167117,40046,47716,21829,21544,11913,10548,2937
2025-10-13 15:30:01.542335,0,51,20,107535,126167,28903,6266,3999,13147,6327,3430
2025-10-13 15:30:02.522661,0,38,29,20481,41110,29714,20861,7702,6142,2896,2501
2025-10-13 15:30:03.520815,0,56,44,58452,49833,35785,6154,13465,16503,8593,4856
2025-10-13 15:30:04.521443,0,53,50,57893,39341,74852,10018,6549,8388,5081,1871
2025-10-13 15:30:05.518545,0,60,48,322006,36161,10625,2987,19914,7730,6380,2326
2025-10-13 15:30:06.509758,0,67,48,44483,12116,10014,12752,5757,6287,1952,1811
2025-10-13 15:30:07.507052,0,57,29,291116,233515,4549,11736,6145,15971,2921,5253
2025-10-13 15:30:08.511985,0,63,21,157301,37408,59347,11769,49630,14304,6135,4491
2025-10-13 15:30:09.500720,0,61,30,20828,48250,20148,19661,7773,12278,3415,667
2025-10-13 15:30:10.495098,0,54,24,17026,26368,9391,9575,5504,3416,3966,5048
2025-10-13 15:30:11.492223,0,67,48,52075,9926,12670,5943,8131,7375,3905,2568
2025-10-13 15:30:12.485712,0,56,26,121164,224458,8504,6041,12053,10215,6188,5518
2025-10-13 15:30:13.484313,0,48,26,121558,60821,34477,3910,3160,5525,3473,4330
2025-10-13 15:30:14.484964,0,56,27,41415,28516,4411,21905,7465,10950,11810,3146
2025-10-13 15:30:15.481984,0,40,30,1015300,106885,93818,50491,8547,11082,6056,4260
2025-10-13 15:30:16.473803,0,53,51,9789,17770,4284,9170,3867,5690,4374,1797
2025-10-13 15:30:17.466446,0,57,51,643467,75344,14741,38035,5639,10578,3718,6604
2025-10-13 15:30:18.463914,0,51,43,257026,130685,26420,12539,24606,17514,5568,7136
2025-10-13 15:30:19.463150,0,56,40,32673,80770,33419,34444,4750,10726,5248,1050
2025-10-13 15:30:20.454611,0,51,48,96719,27883,23208,32671,6251,9183,5432,2143
2025-10-13 15:30:21.451110,0,48,50,252336,51099,30285,21096,10665,5756,3057,2710
2025-10-13 15:30:22.454327,0,44,56,63720,95644,20374,24823,9241,9218,10873,5258
2025-10-13 15:30:23.446579,0,50,50,487411,70483,14556,20121,7645,12448,5347,2081
2025-10-13 15:30:24.455398,0,44,34,242345,175302,26142,8851,7541,11425,13733,5132
2025-10-13 15:30:25.438225,0,50,40,20621,25620,60925,14274,12727,10996,2540,1751
2025-10-13 15:30:26.435365,0,51,44,48493,34144,11413,25620,11005,6220,8385,5339
2025-10-13 15:30:27.433266,0,51,47,7652,35561,8332,15492,11990,7913,2724,2286
2025-10-13 15:30:28.450590,0,50,53,50996,35302,7420,8293,2468,2312,1309,509
2025-10-13 15:30:29.428588,0,41,34,88278,22862,3315,1103,2798,1167,639,308
2025-10-13 15:30:30.420542,0,41,37,16755,9808,11012,8248,3337,2971,2619,2168
2025-10-13 15:30:31.429366,0,57,35,1365,8798,1806,9140,5371,15854,3567,1124
2025-10-13 15:30:32.409779,0,60,38,70707,33236,20387,5760,3711,3607,5486,1986
2025-10-13 15:30:33.407558,0,69,47,154261,58445,19482,24591,28655,13127,8763,2650
2025-10-13 15:30:34.405436,0,66,29,686224,89378,14071,5226,17926,6784,4879,2766
2025-10-13 15:30:35.399523,0,50,29,33808,70464,8655,23183,20845,14804,2470,2616
2025-10-13 15:30:36.396452,0,48,23,923215,121995,22519,25514,26661,7904,6011,4142
2025-10-13 15:30:37.398979,0,41,34,16851,34257,43282,23828,20016,6529,867,778
2025-10-13 15:30:38.397766,0,48,38,44583,42418,8080,13253,8658,8065,2007,1264
2025-10-13 15:30:39.386582,0,47,48,21359,13302,11298,18483,10205,5863,1917,3858
2025-10-13 15:30:40.401504,0,53,56,32607,26401,12518,17280,5082,5888,1412,1500
2025-10-13 15:30:41.375145,0,53,51,85041,50368,24531,21669,5881,5790,4010,1306
2025-10-13 15:30:42.372535,0,51,63,1787,8663,11303,5444,3856,2283,2179,1317
2025-10-13 15:30:43.369952,0,38,64,11385,18286,7612,51260,26597,2826,1708,1202
2025-10-13 15:30:44.365535,0,41,69,3799,22227,39412,15091,5217,10258,1891,1146
2025-10-13 15:30:45.369987,0,47,70,47110,167904,143569,40257,10364,40131,8963,5581
2025-10-13 15:30:46.376565,0,51,69,26709,33837,40150,10929,9915,12981,8152,4154
2025-10-13 15:30:47.371184,0,66,57,17388,17655,3892,4323,3197,4106,2141,1082
2025-10-13 15:30:48.351472,0,61,61,27703,33146,30509,68245,3541,11752,791,1259
2025-10-13 15:30:49.344360,0,56,57,91821,24628,12969,1333,886,2439,989,614
2025-10-13 15:30:50.350238,0,47,57,16901,38280,52425,7337,15692,5033,1688,2137
2025-10-13 15:30:51.341903,0,30,66,38563,31807,13492,25898,11497,2582,2977,959
2025-10-13 15:30:52.338470,0,37,57,21001,14267,7882,15199,5261,5758,1362,2173
2025-10-13 15:30:53.332453,0,29,60,17146,50204,2802,32022,5254,2312,4679,1566
2025-10-13 15:30:54.347557,0,29,63,58340,23430,39663,3521,3386,3597,2827,2132
2025-10-13 15:30:55.332620,0,34,51,161880,139587,24023,9280,9798,7799,10571,3930
2025-10-13 15:30:56.316052,0,17,35,417908,119258,12994,9183,19736,4979,6927,4273
2025-10-13 15:30:57.319091,0,14,20,128043,50968,3834,2738,2144,1152,2174,611
2025-10-13 15:30:58.313763,0,20,16,55326,53202,2028,61692,10565,9745,2672,2290
2025-10-13 15:30:59.306936,0,26,23,660994,120808,38819,28720,15228,17778,8524,6705
2025-10-13 15:31:00.306344,0,20,27,7988,199792,41059,14606,3479,4935,2442,4056
2025-10-13 15:31:01.312276,0,17,23,558289,464852,22886,7523,17553,8391,5909,1815
2025-10-13 15:31:02.293933,0,14,7,30324,98849,5688,8896,1340,5795,1860,1082
2025-10-13 15:31:03.295385,0,20,13,28620,18276,33663,4654,9322,9267,1927,1188
2025-10-13 15:31:04.306216,0,29,21,1987012,143553,68274,40600,10724,12326,4205,2777
2025-10-13 15:31:05.282815,0,35,50,429878,279138,435351,37805,53229,21920,29893,17654
2025-10-13 15:31:06.280757,0,43,53,1285483,489410,33534,141552,91779,98781,65253,24827
2025-10-13 15:31:07.281044,0,30,47,1880344,1161453,110779,648203,331173,83024,218866,68980
2025-10-13 15:31:08.281509,0,24,37,915328,162561,15687,15209,10780,4830,13317,2945
2025-10-13 15:31:09.272120,0,37,24,1949839,183253,75669,25371,32791,27127,17466,12561
2025-10-13 15:31:10.287580,0,26,34,47783,40848,5773,47361,34563,5034,2700,631
2025-10-13 15:31:11.260921,0,23,48,10011,19115,31860,51856,12678,3131,3400,787
2025-10-13 15:31:12.261321,0,37,64,7637,39524,16614,60165,10124,12735,10829,2112
2025-10-13 15:31:13.272968,0,35,54,776929,92769,4473,10478,3374,8453,13126,2230
2025-10-13 15:31:14.253139,0,38,41,94019,37503,2208,4165,3946,3093,1961,1086
2025-10-13 15:31:15.252790,0,51,29,49426,29755,4923,17986,5043,5871,3859,1354
2025-10-13 15:31:16.246661,0,50,30,69138,26846,25703,34072,8449,6964,6365,1950
2025-10-13 15:31:17.257332,0,56,37,14740,61921,11083,12346,13709,11856,15026,1624
2025-10-13 15:31:18.236025,0,60,54,5795,18077,17073,14425,3912,4960,5755,558
2025-10-13 15:31:19.234452,0,57,57,41712,16457,17472,4209,7377,3849,1814,1526
2025-10-13 15:31:20.232227,0,54,48,28560,56284,33889,6641,14016,5248,2768,1227
2025-10-13 15:31:21.227198,0,34,66,88017,55269,125708,8728,5423,2569,1289,602
2025-10-13 15:31:22.237004,0,34,60,53286,37577,28165,9160,23591,7559,4632,1391
2025-10-13 15:31:23.214408,0,26,69,87631,18279,36171,52141,9254,5592,3330,4563
2025-10-13 15:31:24.226089,0,30,74,777270,71829,40942,28772,20561,13976,4301,3899
2025-10-13 15:31:25.213929,0,50,61,43758,29121,11085,16537,7762,5259,6537,5972
2025-10-13 15:31:26.206230,0,54,57,14801,36372,14309,6688,7237,9790,2987,2725
2025-10-13 15:31:27.201833,0,56,44,75571,42778,19519,9786,10358,4558,3858,5223
2025-10-13 15:31:28.199232,0,57,35,33897,75678,10877,7776,9588,11050,4517,1728
2025-10-13 15:31:29.210580,0,57,37,36551,26842,6962,23924,7391,5524,4149,1421
2025-10-13 15:31:30.193342,0,48,41,80504,49839,8618,31158,9192,5111,3792,2027
2025-10-13 15:31:31.202418,0,51,51,37790,23791,25718,39638,8862,7184,2800,960
2025-10-13 15:31:32.183336,0,37,64,18921,62637,39751,26907,22882,3467,2510,5386
2025-10-13 15:31:33.207025,0,24,67,84155,68437,104393,16705,10077,4885,4956,2094
2025-10-13 15:31:34.175743,0,26,67,781119,130039,66281,19813,8433,13685,948,1786
2025-10-13 15:31:35.170302,0,23,64,9621,21764,33069,6010,3558,3699,1831,1374
2025-10-13 15:31:36.165955,0,30,51,12133,51032,6139,7149,8251,3841,2273,833
2025-10-13 15:31:37.164131,0,30,50,17638,35839,23183,28695,14220,2180,3250,524
2025-10-13 15:31:38.171440,0,27,50,91131,32760,7888,16514,1919,2563,370,369
2025-10-13 15:31:39.156735,0,43,43,6258,19538,15348,22737,24173,16547,6897,4071
2025-10-13 15:31:40.172553,0,54,54,44808,29648,24324,17232,15756,14459,3408,2184
2025-10-13 15:31:41.153435,0,66,40,1055070,101191,10602,12282,9613,10513,1866,2039
2025-10-13 15:31:42.145110,0,83,35,4626,8523,5045,4438,13414,4748,1546,1167
2025-10-13 15:31:43.136809,0,75,37,7933,21887,21085,5401,5087,6256,1535,1121
2025-10-13 15:31:44.139470,0,75,43,28253,10029,22210,16348,6851,8851,2032,622
2025-10-13 15:31:45.136905,0,83,57,41090,15471,8387,22243,4866,9252,3738,2303
2025-10-13 15:31:46.131026,0,77,64,285231,11449,13276,10182,14623,4550,4971,2245
2025-10-13 15:31:47.144271,0,84,56,29843,14333,3354,3214,2684,7547,1838,798
2025-10-13 15:31:48.118543,0,78,43,623778,147748,37957,18498,16652,18662,9801,1842
2025-10-13 15:31:49.123197,0,60,16,485655,354783,8463,8483,14627,11086,4837,4847
2025-10-13 15:31:50.118957,0,47,7,1454741,191112,6721,32139,5691,7359,3399,3306
2025-10-13 15:31:51.110734,0,30,21,12528,28730,41299,23363,9127,7090,3725,968
2025-10-13 15:31:52.107230,0,27,24,120054,78649,30806,11796,14957,7789,3011,3173
2025-10-13 15:31:53.103906,0,23,50,29276,47453,42597,1994,3872,1658,832,347
2025-10-13 15:31:54.117384,0,20,48,556169,197234,7065,32890,11808,5685,5565,1418
2025-10-13 15:31:55.092022,0,35,37,22042,15833,5995,7646,9461,9348,3410,2816
2025-10-13 15:31:56.091001,0,27,40,138784,128155,52793,45756,40212,7381,5005,3011
2025-10-13 15:31:57.089556,0,48,40,748722,17324,14260,6407,4601,5252,3989,1272
2025-10-13 15:31:58.084628,0,50,54,873078,102554,64456,69417,37504,6857,6359,6238
2025-10-13 15:31:59.078398,0,30,48,79989,208899,27470,13553,10741,12608,3122,1977
2025-10-13 15:32:00.075458,0,27,56,106459,30224,55265,7341,8652,2197,692,795
2025-10-13 15:32:01.082149,0,20,41,147770,11922,1009,1008,1426,801,223,67
2025-10-13 15:32:02.069215,0,27,43,41420,35370,41652,23527,10019,6919,3341,728
2025-10-13 15:32:03.063320,0,26,51,787781,84127,19378,29248,8205,6188,1860,776
2025-10-13 15:32:04.063209,51,26,51,1356106,292049,79622,124986,82662,91430,20417,8580
2025-10-13 15:32:05.061051,0,41,47,38799,3147,1682,1977,1095,721,172,256
2025-10-13 15:32:06.051371,0,35,56,110273,54574,23367,3451,1299,2216,247,549
2025-10-13 15:32:07.048470,0,43,51,79191,27213,14429,16935,6316,9232,6241,2657
2025-10-13 15:32:08.053806,0,47,54,128491,21454,6745,12894,3433,2584,1060,1119
2025-10-13 15:32:09.040442,0,38,40,599120,65859,5211,4342,6868,3749,1039,984
2025-10-13 15:32:10.058240,0,53,43,33731,16365,12279,5998,4565,4194,6099,3022
2025-10-13 15:32:11.031631,0,54,34,43283,30516,7319,4404,8960,9022,3958,2646
2025-10-13 15:32:12.034045,0,53,47,34247,30334,37444,131941,14732,10306,27835,6556
2025-10-13 15:32:13.025990,0,60,51,228306,109747,16897,14191,16322,14123,2564,5021
2025-10-13 15:32:14.022444,0,51,35,1568072,206451,8049,15761,8920,11795,17956,17488
2025-10-13 15:32:15.019678,0,53,48,27958,22244,14630,28913,1919,16630,8830,5417
2025-10-13 15:32:16.020085,0,61,30,400958,22007,11431,6160,12022,5458,7288,4253
2025-10-13 15:32:17.027587,0,63,50,37166,11746,22262,18617,4720,5496,2404,3084
2025-10-13 15:32:18.006146,0,81,60,108902,2556,870,974,1002,1496,986,223
2025-10-13 15:32:19.004455,0,70,56,57999,8658,4730,2603,1787,1646,493,241
2025-10-13 15:32:20.000052,0,69,67,27407,7074,12023,14205,2110,3651,1759,905
2025-10-13 15:32:21.000895,0,64,70,9007,11437,19980,22989,882,3555,1816,1125
2025-10-13 15:32:21.996074,0,56,74,5450,25355,15631,2709,4984,5881,1466,1638
2025-10-13 15:32:23.010911,0,56,78,68120,44095,25530,44807,8213,10387,1240,1057
2025-10-13 15:32:23.996227,0,48,67,256044,16121,5495,7385,2171,1412,655,170
2025-10-13 15:32:24.977871,0,48,69,33573,5533,3145,41506,5642,2973,369,830
2025-10-13 15:32:25.976721,0,44,78,5269,14636,23932,11329,8933,4932,2923,933
2025-10-13 15:32:26.977521,0,44,64,17940,39245,7150,4329,2779,5358,1638,605
2025-10-13 15:32:27.973376,0,44,77,6744,7570,15705,34271,10327,2976,2569,710
2025-10-13 15:32:28.965150,0,50,75,2769,8671,27695,10552,1731,3842,2175,1041
2025-10-13 15:32:29.961138,0,54,67,18953,33305,5096,20666,6990,9243,688,2106
2025-10-13 15:32:30.966448,0,48,88,3520,12044,14267,41841,5355,3969,951,2165
2025-10-13 15:32:31.969836,0,38,70,64329,35353,4679,10579,1637,773,353,343
2025-10-13 15:32:32.969579,0,34,67,9660,11195,10242,37280,12203,3081,1304,1074
2025-10-13 15:32:33.944634,0,23,87,13442,9741,60865,48719,9351,7042,1786,980
2025-10-13 15:32:34.944849,0,14,94,741362,22769,99504,144730,6189,7459,2166,2757
2025-10-13 15:32:35.939844,0,29,100,56772,18022,42951,11228,5861,5498,1485,652
2025-10-13 15:32:36.937163,0,29,97,5137,49840,23257,10412,7689,4164,2203,837
2025-10-13 15:32:37.945316,0,17,94,11117,30966,63817,42747,2831,2299,1440,1355
2025-10-13 15:32:38.925891,0,27,84,8348,27263,36976,42552,3182,8023,568,957
2025-10-13 15:32:39.942968,0,27,84,3721,6902,5972,55451,16836,5913,1964,1050
2025-10-13 15:32:40.934357,0,24,77,50663,28657,3744,2440,2683,1345,736,195
2025-10-13 15:32:41.917053,0,38,74,958,21329,29694,55896,10494,6611,1321,1045
2025-10-13 15:32:42.913661,0,24,74,13079,24882,39878,30092,10086,1804,1538,404
2025-10-13 15:32:43.907851,0,23,64,6870,23425,16503,11300,10353,3483,1776,1125
2025-10-13 15:32:44.908191,0,16,91,36193,11403,57610,14482,4444,1653,1572,1162
2025-10-13 15:32:45.903336,0,29,87,17488,14375,33960,10209,3395,13463,2791,517
2025-10-13 15:32:46.914328,0,44,90,5600,14506,12563,75766,5897,9243,3207,971
2025-10-13 15:32:47.893777,0,47,100,20261,10786,7337,50309,4514,5477,1002,459
2025-10-13 15:32:48.891742,0,61,87,4633,25967,21530,14996,10823,5876,2190,2007
2025-10-13 15:32:49.901854,0,44,77,57210,25216,8234,3832,3999,1733,350,337
2025-10-13 15:32:50.883598,0,23,57,231514,90752,27465,4942,7460,1066,707,232
2025-10-13 15:32:51.877173,0,29,51,267699,48834,46919,51539,10569,23789,17734,3008
2025-10-13 15:32:52.874931,0,24,40,75376,31208,2506,5729,4754,2302,2808,1380
2025-10-13 15:32:53.884516,0,34,43,1584902,97118,57618,12697,13814,18176,19175,8650
2025-10-13 15:32:54.864779,0,60,57,50498,12731,61143,7235,13162,11996,13232,2027
2025-10-13 15:32:55.866883,0,40,66,16748,37882,76320,59139,4053,3420,5876,1501
2025-10-13 15:32:56.859322,0,40,80,16660,75088,30000,74180,6268,9672,8068,1510
2025-10-13 15:32:57.857891,0,54,77,51355,14871,3447,22147,30955,17286,11821,4397
2025-10-13 15:32:58.882804,0,54,63,53895,44891,14206,14207,19026,10256,10161,3541
2025-10-13 15:32:59.849292,0,70,47,65790,26787,9225,12101,8430,5808,4286,3524
2025-10-13 15:33:00.852601,0,75,40,12237,18304,13393,1425,7998,3049,1993,386
2025-10-13 15:33:01.843033,0,54,54,9550,12052,31084,14548,6087,3195,884,1134
2025-10-13 15:33:02.838188,0,50,67,16567,25967,46663,11414,2952,7285,1271,860
2025-10-13 15:33:03.828549,0,51,74,25042,21752,13858,16699,5888,7506,8452,1464
2025-10-13 15:33:04.834186,0,44,74,916571,93733,15738,41321,4560,6569,14305,5286
2025-10-13 15:33:05.826438,0,56,66,41885,6495,11454,4320,6786,4158,11007,3856
2025-10-13 15:33:06.820168,0,61,63,110371,31161,16258,38930,8843,12513,6515,3186
2025-10-13 15:33:07.815179,0,56,63,27315,26285,13257,22113,12631,4876,1849,3645
2025-10-13 15:33:08.818847,0,64,66,92012,23706,26816,5912,7327,5659,2575,2671
2025-10-13 15:33:09.830630,0,57,54,38656,25972,2205,7498,6784,4064,5126,5862
2025-10-13 15:33:10.807076,0,44,63,2597,14231,33120,44432,8530,3299,2752,1723
2025-10-13 15:33:11.802855,0,38,70,45698,30243,50482,54431,7750,4627,5750,2710
2025-10-13 15:33:12.800462,0,40,60,1641617,441902,128824,15417,41952,71874,13152,38408
2025-10-13 15:33:13.794416,0,43,63,1112351,81915,10623,22845,4976,18740,11277,8285
2025-10-13 15:33:14.799076,0,50,38,601707,100846,8026,11379,12394,8128,8314,6583
2025-10-13 15:33:15.787530,0,60,10,673246,211730,12683,10103,21044,26985,25324,19188
2025-10-13 15:33:16.801087,0,57,3,147756,41281,5240,1855,10889,4178,6115,3709
2025-10-13 15:33:17.779042,0,44,1,56409,109011,11342,10338,4280,5109,3880,957
2025-10-13 15:33:18.777687,0,43,1,59862,179324,12045,2617,13844,12069,9992,4181
2025-10-13 15:33:19.772615,0,34,1,143699,35331,4449,2845,7628,1700,1637,452
2025-10-13 15:33:20.771077,0,37,13,118779,56835,27011,51882,7793,18122,17091,4744
2025-10-13 15:33:21.772386,0,47,26,80358,22556,20039,4874,1258,4974,1351,1914
2025-10-13 15:33:22.760655,0,56,47,66345,22717,18478,10368,6429,9826,2473,2754
2025-10-13 15:33:23.761281,0,64,54,394427,86544,32171,15095,9195,15178,9144,3701
2025-10-13 15:33:24.754820,0,66,37,1157476,325466,16516,40071,126471,52723,21108,14015
2025-10-13 15:33:25.753318,0,74,26,713209,79224,19113,25324,29444,29825,16011,5489
2025-10-13 15:33:26.746259,0,70,14,591363,41068,5322,5795,4151,8047,4142,1299
2025-10-13 15:33:27.742160,0,70,24,10882,8044,24420,23461,20783,5302,12123,7164
2025-10-13 15:33:28.736720,0,67,34,178342,70003,5788,19055,11047,8501,2281,3301
2025-10-13 15:33:29.734831,0,60,21,1871596,169746,8876,5712,18393,20094,15247,19632
2025-10-13 15:33:30.738809,0,50,21,520504,389803,62999,24183,15413,25924,20094,16546
2025-10-13 15:33:31.722323,0,67,10,24896,16984,2704,16431,13780,24298,14484,7457
2025-10-13 15:33:32.734971,0,74,27,8245,14590,26408,58562,9383,13687,20480,8098
2025-10-13 15:33:33.720943,0,75,44,120054,12016,6370,3867,2960,2795,2132,3307
2025-10-13 15:33:34.711709,0,100,53,10431,12019,19197,6628,8745,29234,12981,7579
2025-10-13 15:33:35.706884,0,84,44,241577,391899,27441,37988,10882,64940,20028,28968
2025-10-13 15:33:36.705862,0,77,24,818708,286938,26364,55933,96977,20748,35619,29304
2025-10-13 15:33:37.713733,0,70,10,1071857,553951,35499,23554,15324,44705,54023,14136
2025-10-13 15:33:38.696686,0,50,17,51613,36316,28923,51229,13223,8453,15614,6825
2025-10-13 15:33:39.716517,0,60,17,5838,19499,1944,4633,14265,10787,9879,3337
2025-10-13 15:33:40.696047,0,67,37,7935,21346,31592,26515,5249,11403,4595,1622
2025-10-13 15:33:41.686155,0,77,56,7264,17712,7241,25464,4172,7390,4511,1373
2025-10-13 15:33:42.682672,0,70,54,16192,35352,40774,15247,11865,4163,4821,1971
2025-10-13 15:33:43.685817,0,63,70,15412,19545,11645,28165,8360,9733,5270,3252
2025-10-13 15:33:44.678180,0,60,74,17163,17239,97957,40794,38458,15364,2822,3064
2025-10-13 15:33:45.672488,0,60,64,628485,42968,9201,20065,13197,11574,6695,1778
2025-10-13 15:33:46.682419,0,60,66,222495,411787,571237,160629,121065,52500,149122,26426
2025-10-13 15:33:47.665868,0,44,60,1439821,1495506,200670,391320,56971,68365,67877,55600
2025-10-13 15:33:48.663069,0,43,48,35126,56653,18881,22757,9171,7895,6326,1320
2025-10-13 15:33:49.662946,0,34,61,1138822,23934,45480,16632,7401,5233,3137,1587
2025-10-13 15:33:50.653960,0,43,56,38930,48021,48701,11315,13924,14097,4576,2947
2025-10-13 15:33:51.647807,0,60,66,121073,3889,4869,3630,1021,2288,764,283
2025-10-13 15:33:52.645800,0,54,69,572001,65088,37075,36486,6332,7814,7287,14460
2025-10-13 15:33:53.651618,0,60,54,31613,21547,6729,5640,12304,3743,1249,1691
